State, County,City,Wikipedia_URL
Utah,Weber County,South Ogden,https://www.southogdencity.com/
Utah,SaltLake County,South Salt Lake,https://sslc.gov/
Utah,Davis County,South Weber,http://www.southwebercity.com
Utah,Utah County,Springville,http://www.springville.org
Utah,SanJoaquin County,Stockton,http://www.stocktongov.com
Utah,Davis County,Sunset,http://sunset-ut.com
Utah,Davis County,Syracuse,http://www.syracuseut.com
Utah,Onondaga County,Syracuse,https://www.syr.gov/
Utah,SaltLake County,Taylorsville,http://www.taylorsvilleut.gov/
Utah,Tooele County,Tooele,http://tooelecity.org/
Utah,Washington County,Toquerville,https://www.toquerville.org/
Utah,Wayne County,Torrey,http://www.torreyutah.gov
Utah,BoxElder County,Tremonton,http://www.tremontoncity.com
Utah,Tazewell County,Tremont,https://www.tremontil.com/
Utah,Mercer County,Trenton,https://www.trentonnj.org/
Utah,Garfield County,Tropic,http://www.townoftropicut.gov
Utah,Weber County,Uintah,http://www.uintahcity.com/
Utah,Uintah County,Vernal,http://www.vernalcity.org/
Utah,Utah County,Vineyard,http://www.vineyard.utah.gov
Utah,Washington County,Virgin,http://virgin.utah.gov
Utah,Sanpete County,Wales,https://www.walesutah.org/
Utah,Washington County,Washington,https://www.washingtoncity.org/
Utah,Weber County,Washington Terrace,http://www.wt.govoffice.com
Utah,Carbon County,Wellington,http://wellingtonutah.us
Utah,Cache County,Wellsville,http://www.wellsvillecity.com
Utah,Tooele County,Wendover,http://wendovercityutah.com/
Utah,Davis County,West Bountiful,http://wbcity.org
Utah,Weber County,West Haven,http://www.westhavencity.com/
Utah,Davis County,West Point,http://westpointcity.org
Utah,SaltLake County,West Valley City,http://www.wvc-ut.gov/
Utah,SaltLake County,White City,https://www.whitecity-ut.org/
Utah,BoxElder County,Willard,http://www.willardcity.com
Utah,Utah County,Woodland Hills,http://woodlandhills-ut.gov
Utah,Davis County,Woods Cross,http://www.woodscross.com
Vermont,Chittenden County,Burlington,http://www.BurlingtonVT.gov
Vermont,Chittenden County,South Burlington,https://www.southburlingtonvt.gov/
Vermont,Rutland County,Rutland (city),http://www.rutlandcity.org/
Vermont,Chittenden County,Essex Junction,http://www.essexjunction.org
Vermont,Washington County,Barre (city),http://www.barrecity.org
Vermont,Washington County,Montpelier,http://www.montpelier-vt.org/
Vermont,Chittenden County,Winooski,https://www.winooskivt.gov/
Vermont,Franklin County,St. Albans (city),http://www.stalbansvt.com/
Vermont,Orleans County,Newport (city),http://www.newportvermont.org/
Vermont,Addison County,Vergennes,http://www.vergennes.org
Vermont,Addison County,Addison  County,http://www.addisoncounty.com/
Virginia,Addison County,Accomack  County,http://www.co.accomack.va.us
Virginia,Accomack County,Accomac,http://accomac.org
Virginia,Accomack County,Albemarle  County,http://www.albemarle.org
Virginia,Accomack County,Charlottesville,http://www.charlottesville.gov/
Virginia,Accomack County,Goochland  County,http://www.co.goochland.va.us
Virginia,Accomack County,Alleghany  County,http://www.co.alleghany.va.us/
Virginia,Accomack County,Covington,https://covington.va.us/
Virginia,Accomack County,Bath  County,http://www.bathcountyva.org
Virginia,Accomack County,Botetourt  County,https://botetourtva.gov/
Virginia,Union,Monroe  County,http://www.monroecountywv.net/
Virginia,Union,Amelia  County,https://va-ameliacounty.civicplus.com
Virginia,Amelia County,Brunswick  County,http://www.brunswickco.com
Virginia,Amelia County,Prince George  County,http://www.princegeorgeva.org
Virginia,Amelia County,Amherst  County,http://www.countyofamherst.com
Virginia,Amherst County,Amherst,http://www.amherstva.gov/
Virginia,Amherst County,Albemarle  County,http://www.albemarle.org
Virginia,Amherst County,Appomattox  County,http://www.appomattoxcountyva.gov
Virginia,Amherst County,Appomattox,https://townofappomattox.com/
Virginia,Amherst County,Buckingham  County,http://www.buckinghamcountyva.org
Virginia,Amherst County,Campbell  County,http://www.co.campbell.va.us
Virginia,Amherst County,Charlotte  County,http://www.charlotteva.com/
Virginia,Amherst County,Prince Edward  County,http://www.co.prince-edward.va.us
Virginia,Amherst County,Arlington  County,http://www.arlingtonva.us/
Virginia,Amherst County,Arlington,http://www.arlingtonva.us/
Virginia,Amherst County,Augusta  County,http://www.co.augusta.va.us/
Virginia,Amherst County,Staunton,http://www.staunton.va.us/
Virginia,Amherst County,Orange  County,http://orangecountyva.gov
Virginia,Amherst County,Bath  County,http://www.bathcountyva.org
Virginia,Bath County,Bedford  County,http://www.bedfordcountyva.gov
Virginia,Bedford County,Bedford,http://www.bedfordva.gov
Virginia,Bedford County,Lunenburg  County,http://www.lunenburgva.org
Virginia,Bedford County,Bland  County,http://www.blandcountyva.gov
Virginia,Bland County,Giles  County,http://www.VirginiasMtnPlayground.com
Virginia,Bland County,Tazewell  County,http://tazewellcountyva.org/
Virginia,Bland County,Wythe  County,http://www.wytheco.org
Virginia,Bland County,Botetourt  County,https://botetourtva.gov/
Virginia,Botetourt County,Augusta  County,http://www.co.augusta.va.us/
Virginia,Botetourt County,Brunswick  County,http://www.brunswickco.com
Virginia,Brunswick County,Lawrenceville,https://lawrencevilleweb.us/
Virginia,Brunswick County,Prince George  County,http://www.princegeorgeva.org
Virginia,Brunswick County,Surry  County,http://www.surrycountyva.gov
Virginia,Brunswick County,Isle of Wight  County,http://www.co.isle-of-wight.va.us
Virginia,Brunswick County,Buchanan  County,http://www.buchanancountyonline.com/
Virginia,Buchanan County,Grundy,https://www.townofgrundy.com/
Virginia,Buchanan County,Russell  County,http://www.russellcountyva.us/
Virginia,Buchanan County,Tazewell  County,http://tazewellcountyva.org/
Virginia,Buchanan County,Buckingham  County,http://www.buckinghamcountyva.org
Virginia,Buckingham County,Albemarle  County,http://www.albemarle.org
Virginia,Buckingham County,Campbell  County,http://www.co.campbell.va.us
Virginia,Campbell County,Bedford  County,http://www.bedfordcountyva.gov
Virginia,Campbell County,Caroline  County,http://www.co.caroline.va.us
Virginia,Caroline County,Bowling Green,http://www.townofbowlinggreen.com/
Virginia,Caroline County,Essex  County,http://www.essex-virginia.org
Virginia,Caroline County,King and Queen  County,http://www.kingandqueenco.net
Virginia,Caroline County,King William  County,http://www.kingwilliamcounty.us/
Virginia,Caroline County,Carroll  County,http://www.carrollcountyva.org
Virginia,Carroll County,Hillsville,http://www.townofhillsville.com
Virginia,Carroll County,Grayson  County,http://www.graysongovernment.com
Virginia,Carroll County,Charles City  County,http://www.co.charles-city.va.us
Virginia,CharlesCity County,Charlotte  County,http://www.charlotteva.com/
Virginia,Charlotte County,Charlotte Court House,http://www.towncch.com
Virginia,Charlotte County,Lunenburg  County,http://www.lunenburgva.org
Virginia,Charlotte County,Chesterfield  County,http://www.chesterfield.gov
Virginia,Chesterfield County,Henrico  County,http://henrico.us
Virginia,Chesterfield County,Clarke  County,http://clarkecounty.gov
Virginia,Chesterfield County,Berryville,http://www.berryvilleva.gov
Virginia,Chesterfield County,Frederick  County,http://www.fcva.us
Virginia,Chesterfield County,Craig  County,http://www.craigcountyva.gov
Virginia,Craig County,Botetourt  County,https://botetourtva.gov/
Virginia,Craig County,Roanoke  County,http://www.roanokecountyva.gov
Virginia,Craig County,Giles  County,http://www.VirginiasMtnPlayground.com
Virginia,Union,Culpeper  County,http://www.culpepercounty.gov
Virginia,Culpeper County,Culpeper,http://www.culpeperva.gov
Virginia,Culpeper County,Orange  County,http://orangecountyva.gov
Virginia,Culpeper County,Cumberland  County,http://www.cumberlandcounty.virginia.gov
Virginia,Cumberland County,Goochland  County,http://www.co.goochland.va.us
Virginia,Cumberland County,Dickenson  County,http://www.dickensonva.org
Virginia,Dickenson County,Clintwood,http://www.townofclintwood.com
Virginia,Dickenson County,Buchanan  County,http://www.buchanancountyonline.com/
Virginia,Dickenson County,Russell  County,http://www.russellcountyva.us/
Virginia,Dickenson County,Wise  County,http://www.wisecounty.org
Virginia,Dickenson County,Dinwiddie  County,http://www.dinwiddieva.us
Virginia,Dinwiddie County,Prince George  County,http://www.princegeorgeva.org
Virginia,Dinwiddie County,Essex  County,http://www.essex-virginia.org
Virginia,Essex County,Tappahannock,http://www.tappahannock-va.gov
Virginia,Essex County,Fairfax  County,http://www.fairfaxcounty.gov/
Virginia,Essex County,Fairfax,http://www.fairfaxva.gov
Virginia,Essex County,Prince William  County,http://www.pwcgov.org/
Virginia,Essex County,Fauquier  County,http://www.fauquiercounty.gov
Virginia,Fauquier County,Warrenton,http://www.warrentonva.gov
Virginia,Fauquier County,Prince William  County,http://www.pwcgov.org/
Virginia,Fauquier County,Floyd  County,http://www.floydcova.org
Virginia,Floyd County,Floyd,https://floydcova.org/
Virginia,Floyd County,Montgomery  County,http://www.montva.com
Virginia,Floyd County,Fluvanna  County,http://fluvannacounty.org/
Virginia,Fluvanna County,Henrico  County,http://henrico.us
Virginia,Fluvanna County,Franklin  County,http://www.franklincountyva.gov/
Virginia,Franklin County,Rocky Mount,http://www.rockymountva.org
Virginia,Franklin County,Bedford  County,http://www.bedfordcountyva.gov
Virginia,Franklin County,Henry  County,http://www.henrycountyva.gov
Virginia,Franklin County,Frederick  County,http://www.fcva.us
Virginia,Franklin County,Winchester,http://www.winchesterva.gov/
Virginia,Franklin County,Orange  County,http://orangecountyva.gov
Virginia,Franklin County,Giles  County,http://www.VirginiasMtnPlayground.com
Virginia,Giles County,Pearisburg,http://www.pearisburg.org
Virginia,Giles County,Montgomery  County,http://www.montva.com
Virginia,Union,Wythe  County,http://www.wytheco.org
Virginia,Union,Tazewell  County,http://tazewellcountyva.org/
Virginia,Union,Gloucester  County,http://gloucesterva.info/
Virginia,Gloucester County,Gloucester,https://www.gloucesterva.info/
Virginia,Gloucester County,York  County,http://www.yorkcounty.gov
Virginia,Gloucester County,Goochland  County,http://www.co.goochland.va.us
Virginia,Goochland County,Henrico  County,http://henrico.us
Virginia,Goochland County,Grayson  County,http://www.graysongovernment.com
Virginia,Grayson County,Independence,http://www.independenceva.com
Virginia,Grayson County,Wythe  County,http://www.wytheco.org
Virginia,Grayson County,Greene  County,http://www.gcva.us
Virginia,Greene County,Stanardsville,http://www.stanardsville.org
Virginia,Greene County,Orange  County,http://orangecountyva.gov
Virginia,Greene County,Greensville  County,http://www.greensvillecountyva.gov
Virginia,Greene County,Emporia,http://www.ci.emporia.va.us/
Virginia,Greene County,Brunswick  County,http://www.brunswickco.com
Virginia,Greene County,Halifax  County,https://www.halifaxcountyva.gov
Virginia,Halifax County,Halifax,http://townofhalifax.com
Virginia,Halifax County,Lunenburg  County,http://www.lunenburgva.org
Virginia,Halifax County,Hanover  County,http://www.co.hanover.va.us
Virginia,Hanover County,New Kent  County,http://www.co.new-kent.va.us
Virginia,Hanover County,Henrico  County,http://henrico.us
Virginia,Henrico County,Henry  County,http://www.henrycountyva.gov
Virginia,Henrico County,Martinsville,http://www.martinsville-va.gov
Virginia,Henrico County,Pittsylvania  County,http://www.pittsylvaniacountyva.gov
Virginia,Henrico County,Highland  County,http://www.highlandcova.org
Virginia,Highland County,Bath  County,http://www.bathcountyva.org
Virginia,Highland County,Pendleton  County,http://www.pendletoncounty.wv.gov/
Virginia,Highland County,Isle of Wight  County,http://www.co.isle-of-wight.va.us
Virginia,IsleofWight County,James City  County,http://www.jamescitycountyva.gov
Virginia,IsleofWight County,Williamsburg,http://www.williamsburgva.gov/
Virginia,IsleofWight County,King and Queen  County,http://www.kingandqueenco.net
Virginia,KingandQueen County,New Kent  County,http://www.co.new-kent.va.us
Virginia,KingandQueen County,King George  County,http://www.kinggeorgecountyva.gov
Virginia,KingGeorge County,Richmond  County,http://www.co.richmond.va.us
Virginia,KingGeorge County,King William  County,http://www.kingwilliamcounty.us/
Virginia,KingWilliam County,King and Queen  County,http://www.kingandqueenco.net
Virginia,KingWilliam County,Lancaster  County,http://www.lancova.com
Virginia,Lancaster County,Northumberland  County,http://www.co.northumberland.va.us
Virginia,Lancaster County,York  County,http://www.yorkcounty.gov
Virginia,Lancaster County,Lee  County,http://www.LeeCoVA.org
Virginia,Lee County,Jonesville,http://www.townofjonesville.org
Virginia,Lee County,Russell  County,http://www.russellcountyva.us/
Virginia,Lee County,Loudoun  County,http://www.loudoun.gov/
Virginia,Loudoun County,Leesburg,http://www.leesburgva.gov
Virginia,Loudoun County,Fairfax  County,http://www.fairfaxcounty.gov/
Virginia,Loudoun County,Louisa  County,http://www.louisacounty.com
Virginia,Louisa County,Louisa,http://louisatown.org/
Virginia,Louisa County,Hanover  County,http://www.co.hanover.va.us
Virginia,Louisa County,Lunenburg  County,http://www.lunenburgva.org
Virginia,Lunenburg County,Brunswick  County,http://www.brunswickco.com
Virginia,Lunenburg County,Madison  County,http://www.madisonco.virginia.gov
Virginia,Madison County,Madison,http://www.madisonco.virginia.gov/
Virginia,Madison County,Orange  County,http://orangecountyva.gov
Virginia,Madison County,Mathews  County,http://www.co.mathews.va.us
Virginia,Mathews County,Gloucester  County,http://gloucesterva.info/
Virginia,Mathews County,Mecklenburg  County,http://www.mecklenburgva.com
Virginia,Mecklenburg County,Lunenburg  County,http://www.lunenburgva.org
Virginia,Mecklenburg County,Middlesex  County,http://www.co.middlesex.va.us
Virginia,Mecklenburg County,Lancaster  County,http://www.lancova.com
Virginia,Mecklenburg County,Montgomery  County,http://www.montva.com
Virginia,Montgomery County,Christiansburg,http://www.christiansburg.org/
Virginia,Montgomery County,Nelson  County,http://www.nelsoncounty-va.gov
Virginia,Nelson County,Amherst  County,http://www.countyofamherst.com
Virginia,Nelson County,New Kent  County,http://www.co.new-kent.va.us
Virginia,Nelson County,York  County,http://www.yorkcounty.gov
Virginia,Kent CountyCouncil,Kent  County,http://www.kent.gov.uk
Virginia,Kent CountyCouncil,Northampton  County,https://www.co.northampton.va.us/
Virginia,Northampton County,Eastville,http://eastville.esva.net/
Virginia,Northampton County,Northumberland  County,http://www.co.northumberland.va.us
Virginia,Northumberland County,Nottoway  County,http://www.nottoway.org
Virginia,Northumberland County,Amelia  County,https://va-ameliacounty.civicplus.com
Virginia,Northumberland County,Orange  County,http://orangecountyva.gov
Virginia,Orange County,Orange,http://www.townoforangeva.org/index.asp?NID=31
Virginia,Orange County,Spotsylvania  County,http://www.spotsylvania.va.us/
Virginia,Orange County,Page  County,http://www.pagecounty.virginia.gov/
Virginia,Page County,Luray,http://www.townofluray.com
Virginia,Page County,Shenandoah  County,http://www.shenandoahcountyva.us/
Virginia,Page County,Rockingham  County,http://www.rockinghamcountyva.gov/
Virginia,Page County,Patrick  County,http://www.co.patrick.va.us
Virginia,Patrick County,Stuart,http://www.townofstuartva.com/
Virginia,Patrick County,Pittsylvania  County,http://www.pittsylvaniacountyva.gov
Virginia,Pittsylvania County,Chatham,http://www.chatham-va.gov/
Virginia,Pittsylvania County,Halifax  County,https://www.halifaxcountyva.gov
Virginia,Pittsylvania County,Powhatan  County,http://www.powhatanva.gov
Virginia,Powhatan County,Cumberland  County,http://www.cumberlandcounty.virginia.gov
Virginia,Powhatan County,Prince Edward  County,http://www.co.prince-edward.va.us
Virginia,PrinceEdward County,Farmville,http://www.farmvilleva.com
Virginia,PrinceEdward County,Amelia  County,https://va-ameliacounty.civicplus.com
